train_id,date,day_of_week,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,current_delay_min,distance_km,weather,congestion_level,hour_of_day,is_weekend,is_holiday,future_delay_min,future_delay_hms
T105,2024-02-14,Wednesday,Bardhaman,Durgapur,16:30,17:20,17:04,18:43,34.7,55,Clear,Low,16,False,True,84.0,1h 24m 0s
T105,2024-02-14,Wednesday,Durgapur,Asansol,17:20,18:00,18:43,20:27,84.0,40,Clear,High,17,False,True,147.6,2h 27m 36s
T105,2024-02-14,Wednesday,Asansol,Dhanbad,18:00,19:00,20:27,21:57,147.6,60,Clear,High,18,False,True,177.8,2h 57m 48s
T106,2024-02-14,Wednesday,Howrah,Bardhaman,17:00,18:30,17:00,19:23,0.0,95,Clear,High,17,False,True,53.8,0h 53m 48s
T106,2024-02-14,Wednesday,Bardhaman,Durgapur,18:30,19:20,19:23,20:57,53.8,55,Clear,High,18,False,True,97.4,1h 37m 24s
T106,2024-02-14,Wednesday,Durgapur,Asansol,19:20,20:00,20:57,22:45,97.4,40,Clear,High,19,False,True,165.1,2h 45m 6s
T106,2024-02-14,Wednesday,Asansol,Dhanbad,20:00,21:00,22:45,00:57,165.1,60,Rain,Medium,20,False,True,237.7,3h 57m 42s
T107,2024-02-14,Wednesday,Howrah,Bardhaman,19:00,20:30,19:00,20:56,0.0,95,Clear,Low,19,False,True,26.2,0h 26m 12s
T107,2024-02-14,Wednesday,Bardhaman,Durgapur,20:30,21:20,20:56,22:31,26.2,55,Clear,Medium,20,False,True,71.4,1h 11m 24s
T107,2024-02-14,Wednesday,Durgapur,Asansol,21:20,22:00,22:31,23:52,71.4,40,Clear,Low,21,False,True,112.5,1h 52m 30s
T107,2024-02-14,Wednesday,Asansol,Dhanbad,22:00,23:00,23:52,01:14,112.5,60,Clear,Low,22,False,True,134.0,2h 14m 0s
T100,2024-02-15,Thursday,Howrah,Bardhaman,05:00,06:30,05:00,06:57,0.0,95,Clear,Medium,5,False,False,27.3,0h 27m 18s
T100,2024-02-15,Thursday,Bardhaman,Durgapur,06:30,07:20,06:57,07:57,27.3,55,Clear,Low,6,False,False,37.4,0h 37m 24s
T100,2024-02-15,Thursday,Durgapur,Asansol,07:20,08:00,07:57,09:11,37.4,40,Rain,Medium,7,False,False,71.1,1h 11m 6s
T100,2024-02-15,Thursday,Asansol,Dhanbad,08:00,09:00,09:11,10:32,71.1,60,Clear,High,8,False,False,93.0,1h 33m 0s
T101,2024-02-15,Thursday,Howrah,Bardhaman,07:00,08:30,07:00,08:58,0.0,95,Clear,High,7,False,False,29.0,0h 29m 0s
T101,2024-02-15,Thursday,Bardhaman,Durgapur,08:30,09:20,08:58,10:09,29.0,55,Clear,High,8,False,False,49.7,0h 49m 42s
T101,2024-02-15,Thursday,Durgapur,Asansol,09:20,10:00,10:09,11:20,49.7,40,Clear,High,9,False,False,80.7,1h 20m 42s
T101,2024-02-15,Thursday,Asansol,Dhanbad,10:00,11:00,11:20,12:28,80.7,60,Rain,Low,10,False,False,88.9,1h 28m 54s
T102,2024-02-15,Thursday,Howrah,Bardhaman,09:00,10:30,09:00,10:46,0.0,95,Clear,Low,9,False,False,16.0,0h 16m 0s
T102,2024-02-15,Thursday,Bardhaman,Durgapur,10:30,11:20,10:46,11:42,16.0,55,Clear,Low,10,False,False,22.1,0h 22m 6s
T102,2024-02-15,Thursday,Durgapur,Asansol,11:20,12:00,11:42,12:46,22.1,40,Fog,Low,11,False,False,46.2,0h 46m 12s
T102,2024-02-15,Thursday,Asansol,Dhanbad,12:00,13:00,12:46,14:06,46.2,60,Fog,Low,12,False,False,66.2,1h 6m 12s
T103,2024-02-15,Thursday,Howrah,Bardhaman,11:00,12:30,11:00,13:06,0.0,95,Clear,High,11,False,False,36.4,0h 36m 24s
T103,2024-02-15,Thursday,Bardhaman,Durgapur,12:30,13:20,13:06,14:31,36.4,55,Fog,Low,12,False,False,71.4,1h 11m 24s
T103,2024-02-15,Thursday,Durgapur,Asansol,13:20,14:00,14:31,15:25,71.4,40,Clear,Low,13,False,False,85.1,1h 25m 6s
T103,2024-02-15,Thursday,Asansol,Dhanbad,14:00,15:00,15:25,16:43,85.1,60,Clear,Low,14,False,False,103.1,1h 43m 6s
T104,2024-02-15,Thursday,Howrah,Bardhaman,13:00,14:30,13:00,14:52,0.0,95,Fog,Low,13,False,False,22.8,0h 22m 48s
T104,2024-02-15,Thursday,Bardhaman,Durgapur,14:30,15:20,14:52,15:44,22.8,55,Clear,Low,14,False,False,24.6,0h 24m 36s
T104,2024-02-15,Thursday,Durgapur,Asansol,15:20,16:00,15:44,17:00,24.6,40,Rain,High,15,False,False,60.0,1h 0m 0s
T104,2024-02-15,Thursday,Asansol,Dhanbad,16:00,17:00,17:00,18:04,60.0,60,Clear,Low,16,False,False,64.4,1h 4m 24s
T105,2024-02-15,Thursday,Howrah,Bardhaman,15:00,16:30,15:00,16:31,0.0,95,Clear,Low,15,False,False,1.8,0h 1m 48s
T105,2024-02-15,Thursday,Bardhaman,Durgapur,16:30,17:20,16:31,17:21,1.8,55,Clear,Low,16,False,False,1.8,0h 1m 48s
T105,2024-02-15,Thursday,Durgapur,Asansol,17:20,18:00,17:21,18:28,1.8,40,Clear,High,17,False,False,28.6,0h 28m 36s
T105,2024-02-15,Thursday,Asansol,Dhanbad,18:00,19:00,18:28,19:32,28.6,60,Rain,Medium,18,False,False,32.5,0h 32m 30s
T106,2024-02-15,Thursday,Howrah,Bardhaman,17:00,18:30,17:00,19:04,0.0,95,Fog,Medium,17,False,False,34.6,0h 34m 36s
T106,2024-02-15,Thursday,Bardhaman,Durgapur,18:30,19:20,19:04,20:15,34.6,55,Clear,Medium,18,False,False,55.3,0h 55m 18s
T106,2024-02-15,Thursday,Durgapur,Asansol,19:20,20:00,20:15,21:32,55.3,40,Clear,High,19,False,False,92.2,1h 32m 12s
T106,2024-02-15,Thursday,Asansol,Dhanbad,20:00,21:00,21:32,22:46,92.2,60,Clear,Low,20,False,False,106.6,1h 46m 36s
T107,2024-02-15,Thursday,Howrah,Bardhaman,19:00,20:30,19:00,21:02,0.0,95,Clear,High,19,False,False,32.6,0h 32m 36s
T107,2024-02-15,Thursday,Bardhaman,Durgapur,20:30,21:20,21:02,22:16,32.6,55,Clear,Medium,20,False,False,56.4,0h 56m 24s
T107,2024-02-15,Thursday,Durgapur,Asansol,21:20,22:00,22:16,23:06,56.4,40,Clear,Low,21,False,False,66.4,1h 6m 24s
T107,2024-02-15,Thursday,Asansol,Dhanbad,22:00,23:00,23:06,00:20,66.4,60,Clear,Low,22,False,False,80.1,1h 20m 6s
T100,2024-02-16,Friday,Howrah,Bardhaman,05:00,06:30,05:00,07:00,0.0,95,Fog,Low,5,False,False,30.6,0h 30m 36s
T100,2024-02-16,Friday,Bardhaman,Durgapur,06:30,07:20,07:00,08:03,30.6,55,Clear,High,6,False,False,43.8,0h 43m 48s
T100,2024-02-16,Friday,Durgapur,Asansol,07:20,08:00,08:03,08:48,43.8,40,Clear,Low,7,False,False,48.4,0h 48m 24s
T100,2024-02-16,Friday,Asansol,Dhanbad,08:00,09:00,08:48,10:18,48.4,60,Clear,High,8,False,False,78.6,1h 18m 36s
T101,2024-02-16,Friday,Howrah,Bardhaman,07:00,08:30,07:00,08:40,0.0,95,Clear,Medium,7,False,False,10.1,0h 10m 6s
T101,2024-02-16,Friday,Bardhaman,Durgapur,08:30,09:20,08:40,09:54,10.1,55,Fog,High,8,False,False,34.9,0h 34m 54s
T101,2024-02-16,Friday,Durgapur,Asansol,09:20,10:00,09:54,10:53,34.9,40,Clear,High,9,False,False,53.9,0h 53m 54s
T101,2024-02-16,Friday,Asansol,Dhanbad,10:00,11:00,10:53,11:57,53.9,60,Clear,Low,10,False,False,57.9,0h 57m 54s
T102,2024-02-16,Friday,Howrah,Bardhaman,09:00,10:30,09:00,10:59,0.0,95,Rain,High,9,False,False,29.7,0h 29m 42s
T102,2024-02-16,Friday,Bardhaman,Durgapur,10:30,11:20,10:59,12:13,29.7,55,Rain,Low,10,False,False,53.2,0h 53m 12s
T102,2024-02-16,Friday,Durgapur,Asansol,11:20,12:00,12:13,13:17,53.2,40,Fog,High,11,False,False,77.7,1h 17m 42s
T102,2024-02-16,Friday,Asansol,Dhanbad,12:00,13:00,13:17,14:39,77.7,60,Clear,Medium,12,False,False,99.3,1h 39m 18s
T103,2024-02-16,Friday,Howrah,Bardhaman,11:00,12:30,11:00,13:08,0.0,95,Fog,Low,11,False,False,38.8,0h 38m 48s
T103,2024-02-16,Friday,Bardhaman,Durgapur,12:30,13:20,13:08,14:17,38.8,55,Rain,Low,12,False,False,57.3,0h 57m 18s
T103,2024-02-16,Friday,Durgapur,Asansol,13:20,14:00,14:17,15:14,57.3,40,Clear,Low,13,False,False,74.7,1h 14m 42s
T103,2024-02-16,Friday,Asansol,Dhanbad,14:00,15:00,15:14,16:30,74.7,60,Clear,Low,14,False,False,90.8,1h 30m 48s
T104,2024-02-16,Friday,Howrah,Bardhaman,13:00,14:30,13:00,14:46,0.0,95,Clear,Medium,13,False,False,16.5,0h 16m 30s
T104,2024-02-16,Friday,Bardhaman,Durgapur,14:30,15:20,14:46,15:53,16.5,55,Clear,High,14,False,False,33.1,0h 33m 6s
T104,2024-02-16,Friday,Durgapur,Asansol,15:20,16:00,15:53,16:37,33.1,40,Clear,Low,15,False,False,37.7,0h 37m 42s
T104,2024-02-16,Friday,Asansol,Dhanbad,16:00,17:00,16:37,17:40,37.7,60,Clear,Low,16,False,False,40.2,0h 40m 12s
T105,2024-02-16,Friday,Howrah,Bardhaman,15:00,16:30,15:00,16:43,0.0,95,Fog,Low,15,False,False,13.7,0h 13m 42s
T105,2024-02-16,Friday,Bardhaman,Durgapur,16:30,17:20,16:43,17:41,13.7,55,Clear,Low,16,False,False,21.5,0h 21m 30s
T105,2024-02-16,Friday,Durgapur,Asansol,17:20,18:00,17:41,18:34,21.5,40,Clear,High,17,False,False,34.5,0h 34m 30s
T105,2024-02-16,Friday,Asansol,Dhanbad,18:00,19:00,18:34,19:44,34.5,60,Clear,Medium,18,False,False,44.4,0h 44m 24s
T106,2024-02-16,Friday,Howrah,Bardhaman,17:00,18:30,17:00,19:03,0.0,95,Clear,High,17,False,False,33.6,0h 33m 36s
T106,2024-02-16,Friday,Bardhaman,Durgapur,18:30,19:20,19:03,20:38,33.6,55,Rain,High,18,False,False,78.8,1h 18m 48s
T106,2024-02-16,Friday,Durgapur,Asansol,19:20,20:00,20:38,21:52,78.8,40,Clear,High,19,False,False,112.5,1h 52m 30s
T106,2024-02-16,Friday,Asansol,Dhanbad,20:00,21:00,21:52,23:24,112.5,60,Rain,Low,20,False,False,144.2,2h 24m 12s
T107,2024-02-16,Friday,Howrah,Bardhaman,19:00,20:30,19:00,20:38,0.0,95,Clear,Low,19,False,False,8.8,0h 8m 48s
T107,2024-02-16,Friday,Bardhaman,Durgapur,20:30,21:20,20:38,21:52,8.8,55,Clear,Medium,20,False,False,32.6,0h 32m 36s
T107,2024-02-16,Friday,Durgapur,Asansol,21:20,22:00,21:52,22:43,32.6,40,Clear,Low,21,False,False,43.8,0h 43m 48s
T107,2024-02-16,Friday,Asansol,Dhanbad,22:00,23:00,22:43,00:10,43.8,60,Fog,Medium,22,False,False,70.2,1h 10m 12s
T100,2024-02-17,Saturday,Howrah,Bardhaman,05:00,06:30,05:00,06:41,0.0,95,Clear,Low,5,True,False,11.0,0h 11m 0s
T100,2024-02-17,Saturday,Bardhaman,Durgapur,06:30,07:20,06:41,07:31,11.0,55,Clear,Low,6,True,False,11.0,0h 11m 0s
T100,2024-02-17,Saturday,Durgapur,Asansol,07:20,08:00,07:31,08:30,11.0,40,Clear,Medium,7,True,False,30.8,0h 30m 48s
T100,2024-02-17,Saturday,Asansol,Dhanbad,08:00,09:00,08:30,09:46,30.8,60,Rain,Medium,8,True,False,46.4,0h 46m 24s
T101,2024-02-17,Saturday,Howrah,Bardhaman,07:00,08:30,07:00,08:30,0.0,95,Clear,Low,7,True,False,0.0,0h 0m 0s
T101,2024-02-17,Saturday,Bardhaman,Durgapur,08:30,09:20,08:30,09:35,0.0,55,Clear,High,8,True,False,15.1,0h 15m 6s
T101,2024-02-17,Saturday,Durgapur,Asansol,09:20,10:00,09:35,10:26,15.1,40,Clear,Medium,9,True,False,26.7,0h 26m 42s
T101,2024-02-17,Saturday,Asansol,Dhanbad,10:00,11:00,10:26,11:32,26.7,60,Rain,Low,10,True,False,32.8,0h 32m 48s
T102,2024-02-17,Saturday,Howrah,Bardhaman,09:00,10:30,09:00,10:42,0.0,95,Clear,Medium,9,True,False,12.5,0h 12m 30s
T102,2024-02-17,Saturday,Bardhaman,Durgapur,10:30,11:20,10:42,11:46,12.5,55,Rain,Low,10,True,False,27.0,0h 27m 0s
T102,2024-02-17,Saturday,Durgapur,Asansol,11:20,12:00,11:46,12:37,27.0,40,Clear,Medium,11,True,False,37.2,0h 37m 12s
T102,2024-02-17,Saturday,Asansol,Dhanbad,12:00,13:00,12:37,13:45,37.2,60,Clear,Low,12,True,False,45.4,0h 45m 24s
T103,2024-02-17,Saturday,Howrah,Bardhaman,11:00,12:30,11:00,12:45,0.0,95,Clear,Low,11,True,False,15.6,0h 15m 36s
T103,2024-02-17,Saturday,Bardhaman,Durgapur,12:30,13:20,12:45,13:42,15.6,55,Clear,Low,12,True,False,23.0,0h 23m 0s
T103,2024-02-17,Saturday,Durgapur,Asansol,13:20,14:00,13:42,14:38,23.0,40,Clear,Low,13,True,False,38.2,0h 38m 12s
T103,2024-02-17,Saturday,Asansol,Dhanbad,14:00,15:00,14:38,16:02,38.2,60,Clear,Medium,14,True,False,62.9,1h 2m 54s
T104,2024-02-17,Saturday,Howrah,Bardhaman,13:00,14:30,13:00,14:33,0.0,95,Clear,Low,13,True,False,3.3,0h 3m 18s
T104,2024-02-17,Saturday,Bardhaman,Durgapur,14:30,15:20,14:33,15:48,3.3,55,Clear,High,14,True,False,28.8,0h 28m 48s
T104,2024-02-17,Saturday,Durgapur,Asansol,15:20,16:00,15:48,16:28,28.8,40,Clear,Low,15,True,False,28.8,0h 28m 48s
T104,2024-02-17,Saturday,Asansol,Dhanbad,16:00,17:00,16:28,18:16,28.8,60,Fog,High,16,True,False,76.9,1h 16m 54s
T105,2024-02-17,Saturday,Howrah,Bardhaman,15:00,16:30,15:00,16:35,0.0,95,Clear,Medium,15,True,False,6.0,0h 6m 0s
T105,2024-02-17,Saturday,Bardhaman,Durgapur,16:30,17:20,16:35,17:25,6.0,55,Clear,Low,16,True,False,6.0,0h 6m 0s
T105,2024-02-17,Saturday,Durgapur,Asansol,17:20,18:00,17:25,18:05,6.0,40,Clear,Low,17,True,False,6.0,0h 6m 0s
T105,2024-02-17,Saturday,Asansol,Dhanbad,18:00,19:00,18:05,19:12,6.0,60,Clear,Medium,18,True,False,12.3,0h 12m 18s
T106,2024-02-17,Saturday,Howrah,Bardhaman,17:00,18:30,17:00,18:35,0.0,95,Clear,Low,17,True,False,5.8,0h 5m 48s
T106,2024-02-17,Saturday,Bardhaman,Durgapur,18:30,19:20,18:35,19:40,5.8,55,Clear,Low,18,True,False,20.4,0h 20m 24s
T106,2024-02-17,Saturday,Durgapur,Asansol,19:20,20:00,19:40,20:36,20.4,40,Clear,Low,19,True,False,36.9,0h 36m 54s
T106,2024-02-17,Saturday,Asansol,Dhanbad,20:00,21:00,20:36,21:49,36.9,60,Clear,Low,20,True,False,49.9,0h 49m 54s
T107,2024-02-17,Saturday,Howrah,Bardhaman,19:00,20:30,19:00,20:30,0.0,95,Clear,Low,19,True,False,0.0,0h 0m 0s
T107,2024-02-17,Saturday,Bardhaman,Durgapur,20:30,21:20,20:30,21:30,0.0,55,Clear,Low,20,True,False,10.0,0h 10m 0s
T107,2024-02-17,Saturday,Durgapur,Asansol,21:20,22:00,21:30,22:30,10.0,40,Rain,Low,21,True,False,30.1,0h 30m 6s
T107,2024-02-17,Saturday,Asansol,Dhanbad,22:00,23:00,22:30,23:44,30.1,60,Clear,Medium,22,True,False,44.4,0h 44m 24s
T100,2024-02-18,Sunday,Howrah,Bardhaman,05:00,06:30,05:00,06:58,0.0,95,Fog,Low,5,True,False,28.0,0h 28m 0s
T100,2024-02-18,Sunday,Bardhaman,Durgapur,06:30,07:20,06:58,07:54,28.0,55,Clear,Low,6,True,False,35.0,0h 35m 0s
T100,2024-02-18,Sunday,Durgapur,Asansol,07:20,08:00,07:54,08:38,35.0,40,Clear,Low,7,True,False,39.0,0h 39m 0s
T100,2024-02-18,Sunday,Asansol,Dhanbad,08:00,09:00,08:38,09:43,39.0,60,Clear,Low,8,True,False,44.0,0h 44m 0s
T101,2024-02-18,Sunday,Howrah,Bardhaman,07:00,08:30,07:00,08:32,0.0,95,Clear,Low,7,True,False,2.6,0h 2m 36s
T101,2024-02-18,Sunday,Bardhaman,Durgapur,08:30,09:20,08:32,09:30,2.6,55,Clear,Medium,8,True,False,10.2,0h 10m 12s
T101,2024-02-18,Sunday,Durgapur,Asansol,09:20,10:00,09:30,10:27,10.2,40,Rain,Low,9,True,False,27.4,0h 27m 24s
T101,2024-02-18,Sunday,Asansol,Dhanbad,10:00,11:00,10:27,11:45,27.4,60,Clear,High,10,True,False,45.1,0h 45m 6s
T102,2024-02-18,Sunday,Howrah,Bardhaman,09:00,10:30,09:00,10:44,0.0,95,Clear,Low,9,True,False,14.5,0h 14m 30s
T102,2024-02-18,Sunday,Bardhaman,Durgapur,10:30,11:20,10:44,11:49,14.5,55,Clear,Medium,10,True,False,29.7,0h 29m 42s
T102,2024-02-18,Sunday,Durgapur,Asansol,11:20,12:00,11:49,12:47,29.7,40,Rain,Low,11,True,False,47.0,0h 47m 0s
T102,2024-02-18,Sunday,Asansol,Dhanbad,12:00,13:00,12:47,13:53,47.0,60,Rain,Low,12,True,False,53.9,0h 53m 54s
T103,2024-02-18,Sunday,Howrah,Bardhaman,11:00,12:30,11:00,12:53,0.0,95,Fog,Medium,11,True,False,23.8,0h 23m 48s
T103,2024-02-18,Sunday,Bardhaman,Durgapur,12:30,13:20,12:53,14:02,23.8,55,Clear,Medium,12,True,False,42.4,0h 42m 24s
T103,2024-02-18,Sunday,Durgapur,Asansol,13:20,14:00,14:02,14:57,42.4,40,Clear,Low,13,True,False,57.9,0h 57m 54s
T103,2024-02-18,Sunday,Asansol,Dhanbad,14:00,15:00,14:57,16:29,57.9,60,Clear,Medium,14,True,False,89.2,1h 29m 12s
T104,2024-02-18,Sunday,Howrah,Bardhaman,13:00,14:30,13:00,14:40,0.0,95,Clear,Medium,13,True,False,10.1,0h 10m 6s
T104,2024-02-18,Sunday,Bardhaman,Durgapur,14:30,15:20,14:40,15:39,10.1,55,Clear,Medium,14,True,False,19.2,0h 19m 12s
T104,2024-02-18,Sunday,Durgapur,Asansol,15:20,16:00,15:39,16:19,19.2,40,Clear,Medium,15,True,False,19.5,0h 19m 30s
T104,2024-02-18,Sunday,Asansol,Dhanbad,16:00,17:00,16:19,17:19,19.5,60,Clear,Low,16,True,False,19.5,0h 19m 30s
T105,2024-02-18,Sunday,Howrah,Bardhaman,15:00,16:30,15:00,16:30,0.0,95,Clear,Medium,15,True,False,0.4,0h 0m 24s
T105,2024-02-18,Sunday,Bardhaman,Durgapur,16:30,17:20,16:30,17:53,0.4,55,Fog,High,16,True,False,33.6,0h 33m 36s
T105,2024-02-18,Sunday,Durgapur,Asansol,17:20,18:00,17:53,18:33,33.6,40,Clear,Low,17,True,False,33.6,0h 33m 36s
T105,2024-02-18,Sunday,Asansol,Dhanbad,18:00,19:00,18:33,19:54,33.6,60,Rain,Medium,18,True,False,54.7,0h 54m 42s
T106,2024-02-18,Sunday,Howrah,Bardhaman,17:00,18:30,17:00,18:38,0.0,95,Clear,Low,17,True,False,8.0,0h 8m 0s
T106,2024-02-18,Sunday,Bardhaman,Durgapur,18:30,19:20,18:38,19:52,8.0,55,Rain,Low,18,True,False,32.7,0h 32m 42s
T106,2024-02-18,Sunday,Durgapur,Asansol,19:20,20:00,19:52,21:08,32.7,40,Clear,High,19,True,False,68.8,1h 8m 48s
T106,2024-02-18,Sunday,Asansol,Dhanbad,20:00,21:00,21:08,22:24,68.8,60,Clear,Medium,20,True,False,84.0,1h 24m 0s
T107,2024-02-18,Sunday,Howrah,Bardhaman,19:00,20:30,19:00,20:34,0.0,95,Clear,Low,19,True,False,4.4,0h 4m 24s
T107,2024-02-18,Sunday,Bardhaman,Durgapur,20:30,21:20,20:34,21:24,4.4,55,Clear,Low,20,True,False,4.4,0h 4m 24s
T107,2024-02-18,Sunday,Durgapur,Asansol,21:20,22:00,21:24,22:11,4.4,40,Clear,Low,21,True,False,11.1,0h 11m 6s
T107,2024-02-18,Sunday,Asansol,Dhanbad,22:00,23:00,22:11,23:26,11.1,60,Clear,Medium,22,True,False,26.8,0h 26m 48s
T100,2024-02-19,Monday,Howrah,Bardhaman,05:00,06:30,05:00,06:47,0.0,95,Clear,Medium,5,False,False,17.5,0h 17m 30s
T100,2024-02-19,Monday,Bardhaman,Durgapur,06:30,07:20,06:47,07:42,17.5,55,Clear,Low,6,False,False,22.4,0h 22m 24s
T100,2024-02-19,Monday,Durgapur,Asansol,07:20,08:00,07:42,09:05,22.4,40,Fog,High,7,False,False,65.3,1h 5m 18s
T100,2024-02-19,Monday,Asansol,Dhanbad,08:00,09:00,09:05,10:26,65.3,60,Clear,High,8,False,False,86.3,1h 26m 18s
T101,2024-02-19,Monday,Howrah,Bardhaman,07:00,08:30,07:00,08:43,0.0,95,Clear,High,7,False,False,13.1,0h 13m 6s
T101,2024-02-19,Monday,Bardhaman,Durgapur,08:30,09:20,08:43,09:47,13.1,55,Clear,High,8,False,False,27.2,0h 27m 12s
T101,2024-02-19,Monday,Durgapur,Asansol,09:20,10:00,09:47,10:45,27.2,40,Rain,Low,9,False,False,45.4,0h 45m 24s
T101,2024-02-19,Monday,Asansol,Dhanbad,10:00,11:00,10:45,11:50,45.4,60,Clear,Low,10,False,False,50.9,0h 50m 54s
T102,2024-02-19,Monday,Howrah,Bardhaman,09:00,10:30,09:00,10:59,0.0,95,Clear,High,9,False,False,29.5,0h 29m 30s
T102,2024-02-19,Monday,Bardhaman,Durgapur,10:30,11:20,10:59,12:16,29.5,55,Clear,High,10,False,False,56.9,0h 56m 54s
T102,2024-02-19,Monday,Durgapur,Asansol,11:20,12:00,12:16,13:16,56.9,40,Clear,Medium,11,False,False,76.2,1h 16m 12s
T102,2024-02-19,Monday,Asansol,Dhanbad,12:00,13:00,13:16,14:35,76.2,60,Clear,Medium,12,False,False,95.1,1h 35m 6s
T103,2024-02-19,Monday,Howrah,Bardhaman,11:00,12:30,11:00,13:00,0.0,95,Fog,Medium,11,False,False,31.0,0h 31m 0s
T103,2024-02-19,Monday,Bardhaman,Durgapur,12:30,13:20,13:00,14:37,31.0,55,Fog,Low,12,False,False,77.6,1h 17m 36s
T103,2024-02-19,Monday,Durgapur,Asansol,13:20,14:00,14:37,15:38,77.6,40,Clear,Low,13,False,False,98.6,1h 38m 36s
T103,2024-02-19,Monday,Asansol,Dhanbad,14:00,15:00,15:38,16:56,98.6,60,Clear,Low,14,False,False,116.7,1h 56m 42s
T104,2024-02-19,Monday,Howrah,Bardhaman,13:00,14:30,13:00,14:33,0.0,95,Clear,Low,13,False,False,3.8,0h 3m 48s
T104,2024-02-19,Monday,Bardhaman,Durgapur,14:30,15:20,14:33,15:35,3.8,55,Clear,Medium,14,False,False,15.2,0h 15m 12s
T104,2024-02-19,Monday,Durgapur,Asansol,15:20,16:00,15:35,16:52,15.2,40,Fog,High,15,False,False,52.6,0h 52m 36s
T104,2024-02-19,Monday,Asansol,Dhanbad,16:00,17:00,16:52,18:04,52.6,60,Clear,Medium,16,False,False,64.1,1h 4m 6s
T105,2024-02-19,Monday,Howrah,Bardhaman,15:00,16:30,15:00,16:44,0.0,95,Clear,Medium,15,False,False,14.9,0h 14m 54s
T105,2024-02-19,Monday,Bardhaman,Durgapur,16:30,17:20,16:44,17:45,14.9,55,Clear,Medium,16,False,False,25.1,0h 25m 6s
T105,2024-02-19,Monday,Durgapur,Asansol,17:20,18:00,17:45,18:29,25.1,40,Clear,Low,17,False,False,29.6,0h 29m 36s
T105,2024-02-19,Monday,Asansol,Dhanbad,18:00,19:00,18:29,19:41,29.6,60,Clear,Medium,18,False,False,41.7,0h 41m 42s
T106,2024-02-19,Monday,Howrah,Bardhaman,17:00,18:30,17:00,18:45,0.0,95,Clear,Medium,17,False,False,15.3,0h 15m 18s
T106,2024-02-19,Monday,Bardhaman,Durgapur,18:30,19:20,18:45,19:53,15.3,55,Clear,Low,18,False,False,33.4,0h 33m 24s
T106,2024-02-19,Monday,Durgapur,Asansol,19:20,20:00,19:53,20:53,33.4,40,Clear,Low,19,False,False,53.7,0h 53m 42s
T106,2024-02-19,Monday,Asansol,Dhanbad,20:00,21:00,20:53,22:24,53.7,60,Clear,High,20,False,False,85.0,1h 25m 0s
T107,2024-02-19,Monday,Howrah,Bardhaman,19:00,20:30,19:00,20:52,0.0,95,Clear,High,19,False,False,22.8,0h 22m 48s
T107,2024-02-19,Monday,Bardhaman,Durgapur,20:30,21:20,20:52,21:54,22.8,55,Clear,Low,20,False,False,34.9,0h 34m 54s
T107,2024-02-19,Monday,Durgapur,Asansol,21:20,22:00,21:54,22:43,34.9,40,Clear,Low,21,False,False,43.6,0h 43m 36s
T107,2024-02-19,Monday,Asansol,Dhanbad,22:00,23:00,22:43,00:11,43.6,60,Clear,Medium,22,False,False,71.5,1h 11m 30s
T100,2024-02-20,Tuesday,Howrah,Bardhaman,05:00,06:30,05:00,06:40,0.0,95,Clear,Low,5,False,False,10.1,0h 10m 6s
T100,2024-02-20,Tuesday,Bardhaman,Durgapur,06:30,07:20,06:40,07:41,10.1,55,Clear,Medium,6,False,False,21.4,0h 21m 24s
T100,2024-02-20,Tuesday,Durgapur,Asansol,07:20,08:00,07:41,08:30,21.4,40,Clear,Medium,7,False,False,30.6,0h 30m 36s
T100,2024-02-20,Tuesday,Asansol,Dhanbad,08:00,09:00,08:30,09:53,30.6,60,Clear,High,8,False,False,53.5,0h 53m 30s
T101,2024-02-20,Tuesday,Howrah,Bardhaman,07:00,08:30,07:00,08:31,0.0,95,Clear,Medium,7,False,False,1.6,0h 1m 36s
T101,2024-02-20,Tuesday,Bardhaman,Durgapur,08:30,09:20,08:31,09:28,1.6,55,Clear,Medium,8,False,False,9.0,0h 9m 0s
T101,2024-02-20,Tuesday,Durgapur,Asansol,09:20,10:00,09:28,10:37,9.0,40,Clear,High,9,False,False,37.1,0h 37m 6s
T101,2024-02-20,Tuesday,Asansol,Dhanbad,10:00,11:00,10:37,11:38,37.1,60,Clear,Low,10,False,False,38.0,0h 38m 0s
T102,2024-02-20,Tuesday,Howrah,Bardhaman,09:00,10:30,09:00,10:45,0.0,95,Clear,Medium,9,False,False,15.2,0h 15m 12s
T102,2024-02-20,Tuesday,Bardhaman,Durgapur,10:30,11:20,10:45,11:52,15.2,55,Clear,Medium,10,False,False,32.0,0h 32m 0s
T102,2024-02-20,Tuesday,Durgapur,Asansol,11:20,12:00,11:52,12:37,32.0,40,Clear,Low,11,False,False,37.7,0h 37m 42s
T102,2024-02-20,Tuesday,Asansol,Dhanbad,12:00,13:00,12:37,13:56,37.7,60,Fog,Low,12,False,False,56.2,0h 56m 12s
T103,2024-02-20,Tuesday,Howrah,Bardhaman,11:00,12:30,11:00,12:56,0.0,95,Rain,Medium,11,False,False,26.4,0h 26m 24s
T103,2024-02-20,Tuesday,Bardhaman,Durgapur,12:30,13:20,12:56,14:16,26.4,55,Rain,Low,12,False,False,56.8,0h 56m 48s
